1993,Ruby in Paradise,114,Drama,R,7.2,Victor Nunez,Allison Dean,Todd Field,Dorothy Lyman
1993,Excessive Force,87,Action,R,5.1,Jon Hess,Burt Young,Ian Gomez,Thomas Ian Griffith
1993,The Nutcracker,92,Family,G,5.7,Emile Ardolino,Darci Kistler,Kyra Nichols,Margaret Tracey
1993,Airborne,91,Adventure,PG,6.2,Rob Bowman,Alanna Ubach,Jacob Vargas,Brittney Powell
1993,Only the Strong,99,Action,PG-13,6.7,Sheldon Lettich,Antoni Corone,Ryan Bollman,Todd Susman
1993,Warlock: The Armageddon,98,Fantasy,R,5.3,Anthony Hickox,Julian Sands,Zach Galligan,Paula Marshall
1993,"Blood In, Blood Out",330,Crime,R,8,Taylor Hackford,Delroy Lindo,Jesse Borrego,Raymond Cruz
1993,Dazed and Confused,102,Comedy,RRR,7.7,Richard Linklater,Milla Jovovich,Adam Goldberg,Cole Hauser
1993,What's Eating Gilbert Grape,118,Drama,PG-13,7.8,Lasse Hallstrom,Johnny Depp,Leonardo DiCaprio,Kevin Tighe
1993,RoboCop 3,104,Action,PG-13,3.9,Fred Dekker,CCH Pounder,Rip Torn,Mako
1993,Gettysburg,271,Drama,PG,7.7,Ron Maxwell,Tom Berenger,William Morgan Sheppard,James Patrick Stuart
1993,True Romance,121,Action,R,8,Tony Scott,Brad Pitt,Gary Oldman,Michael Rapaport
1993,Jason Goes to Hell: The Final Friday,91,Fantasy,R,4.3,Adam Marcus,Kane Hodder,Leslie Jordan,Erin Gray
1993,Sugar Hill,123,Drama,R,5.9,Leon Ichaso,Khandi Alexander,Clarence Williams III,Steve Harris
1993,Nowhere to Run,94,Action,R,5.5,Robert Harmon,Kieran Culkin,Rosanna Arquette,Joss Ackland
1993,The Adventures of Huck Finn,108,Adventure,PG,6.2,Stephen Sommers,Curtis Armstrong,Frances Conroy,Anne Heche
1993,Poetic Justice,109,Drama,R,5.9,John Singleton,Janet Jackson,Khandi Alexander,Maya Angelou
1993,Menace II Society,97,Crime,R,7.5,Albert Hughes,Jada Pinkett Smith,Larenz Tate,Khandi Alexander
1993,Loaded Weapon 1,84,Action,PG-13,6.1,Gene Quintano,Jon Lovitz,Lin Shaye,Bill Nunn
1993,The Age of Innocence,139,Drama,PG,7.2,Martin Scorsese,Richard E. Grant,Geraldine Chaplin,Stuart Wilson
1993,Alive,120,Adventure,R,7.1,Frank Marshall,Illeana Douglas,Danny Nucci,Michael DeLorenzo
1993,Hocus Pocus,96,Comedy,PG,6.7,,Vinessa Shaw,Omri Katz,Larry Bagby
1993,Teenage Mutant Ninja Turtles III,96,Action,PG,4.8,Stuart Gillard,Paige Turco,John Aylward,Matt Hill
1993,Last Action Hero,130,Action,PG-13,6.2,John McTiernan,F. Murray Abraham,Tom Noonan,Joan Plowright
1993,Tombstone,134,Action,R,7.8,George P. Cosmatos,Michael Biehn,Dana Delany,Powers Boothe
1993,Cool Runnings,98,Adventure,PG,6.9,Jon Turteltaub,Doug E. Doug,Leon,Malik Yoba
1993,Groundhog Day,101,Comedy,PG,8.1,Harold Ramis,Bill Murray,Chris Elliott,Willie Garson
1993,Philadelphia,125,Drama,PG-13,7.7,Jonathan Demme,Denzel Washington,Tom Hanks,Jason Robards
1993,Cliffhanger,124,Action,R,6.4,Renny Harlin,Sylvester Stallone,Leon,Janine Turner
1993,Schindler's List,185,Biography,R,8.9,Steven Spielberg,Liam Neeson,Embeth Davidtz,Caroline Goodall
1993,The Pelican Brief,141,Crime,PG-13,6.5,Alan J. Pakula,Denzel Washington,Julia Roberts,Tony Goldwyn
1993,The Firm,154,Drama,R,6.8,Sydney Pollack,Tom Cruise,Holly Hunter,Wilford Brimley
1993,The Fugitive,130,Action,PG-13,7.8,Andrew Davis,Harrison Ford,Daniel Roebuck,Sela Ward
1993,Mrs. Doubtfire,125,Comedy,PG-13,6.9,Chris Columbus,Robin Williams,Mara Wilson,Matthew Lawrence
1993,Jurassic Park,127,Adventure,PG-13,8.1,Steven Spielberg,Wayne Knight,Ariana Richards,Bob Peck
