1992,Light Sleeper,103,Crime,R,6.8,Paul Schrader,Dana Delany,Jane Adams,David Clennon
1992,El Mariachi,81,Action,R,6.9,Robert Rodriguez,Carlos Gallardo,Peter Marquardt,Consuelo Gomez
1992,Reservoir Dogs,99,Crime,R,8.4,Quentin Tarantino,Quentin Tarantino,Steve Buscemi,Chris Penn
1992,Radio Flyer,114,Drama,PG-13,6.9,Richard Donner,Adam Baldwin,Thomas Ian Nicholas,John Heard
1992,Glengarry Glen Ross,100,Crime,R,7.8,James Foley,Kevin Spacey,Al Pacino,Jude Ciccolella
1992,Army of Darkness,88,Comedy,R,7.6,Sam Raimi,Patricia Tallman,Bridget Fonda,Embeth Davidtz
1992,Memoirs of an Invisible Man,99,Comedy,PG-13,5.9,John Carpenter,Richard Epcar,Michael McKean,Patricia Heaton
1992,Raising Cain,91,Crime,R,6,Brian De Palma,Steven Bauer,Gabrielle Carteris,Gregg Henry
1992,Hoffa,140,Biography,R,6.6,Danny DeVito,Frank Whaley,J.T. Walsh,Paul Guilfoyle
1992,The Muppet Christmas Carol,89,Comedy,G,7.7,Brian Henson,Steven Mackintosh,Jerry Nelson,Steve Whitmire
1992,Medicine Man,106,Adventure,PG-13,6,John McTiernan,Lorraine Bracco,Jose Wilker,Sean Connery
1992,Malcolm X,202,Biography,PG-13,7.7,Spike Lee,Denzel Washington,Delroy Lindo,Al Freeman Jr.
1992,The Mighty Ducks,100,Comedy,PG,6.4,Stephen Herek,Lane Smith,Shaun Weiss,Elden Henson
1992,My Cousin Vinny,120,Comedy,R,7.5,Jonathan Lynn,Fred Gwynne,Bruce McGill,Lane Smith
1992,Alien 3,145,Action,R,6.4,David Fincher,Charles S. Dutton,Holt McCallany,Paul McGann
1992,Death Becomes Her,104,Comedy,PG-13,6.4,Robert Zemeckis,Bruce Willis,Meryl Streep,Isabella Rossellini
1992,Boomerang,117,Comedy,R,5.4,Reginald Hudlin,John Witherspoon,Eartha Kitt,Geoffrey Holder
1992,The Last of the Mohicans,117,Action,R,7.8,Michael Mann,Wes Studi,Terry Kinney,Eric Schweig
1992,Bram Stoker's Dracula,155,Fantasy,R,7.5,Francis Ford Coppola,Keanu Reeves,Anthony Hopkins,Gary Oldman
1992,Patriot Games,117,Action,R,6.9,Phillip Noyce,Harrison Ford,Polly Walker,Patrick Bergin
l992,Unforgiven,131,Drama,R,8.3,Clint Eastwood,Clint Eastwood,Morgan Freeman,Frances Fisher
1992,A League of Their Own,128,Comedy,PG,7.2,Penny Marshall,Tom Hanks,Lori Petty,Rosie O'Donnell
1992,Wayne's World,94,Comedy,PG-13,7,Penelope Spheeris,Tia Carrere,Lara Flynn Boyle,Kurt Fuller
1992,The Bodyguard,129,Action,R,6.1,Mick Jackson,Bill Cobbs,Mike Starr,DeVaughn Nixon
1992,A Few Good Men,138,Drama,R,7.6,Rob Reiner,Tom Cruise,Demi Moore,Kevin Pollak
1992,Lethal Weapon 3,121,Action,R,6.7,Richard Donner,Rene Russo,Nick Chinlund,Stuart Wilson
1992,Batman Returns,126,Aktion,PG-13,7,Tim Burton,Michael Gough,Vincent Schiavelli,Andrew Bryniarski
1992,Home Alone 2: Lost in New York,120,Adventure,PG,6.6,Chris Columbus,Macaulay Culkin,Kieran Culkin,Devin Ratray
1992,Aladdin,90,Adventure,G,80,Ron Clements,Robin Williams,Frank Welker,Scott Weinger
