1999,Dreaming of Joseph Lees,92,Drama,R,6.4,Eric Styles,Samantha Morton,Rupert Graves,Miriam Margolyes
1999,Molly,102,Comedy,PG-13,5.8,John Duigan,Elaine Hendrix,Jill Hennessy,Sarah Wynter
1999,Just Looking,97,Comedy,R,6.7,Jason Alexander,Gretchen Mol,Patti LuPone,Peter Onorati
1999,Breakfast of Champions,110,Comedy,R,4.6,Alan Rudolph,Bruce Willis,Albert Finney,Omar Epps
1999,Smiling Fish & Goat on Fire,90,Comedy,R,7.6,Kevin Jordan,Derick Martini,Christa Miller,Ion Overman
1999,The Loss of Sexual Innocence,106,Drama,R,5.4,Mike Figgis,Kelly Macdonald,Saffron Burrows,Julian Sands
1999,The Basket,105,Drama,PG,6.5,Rich Cowan,Eric Dane,Karen Allen,Peter Coyote
1999,Ride with the Devil,148,Drama,R,6.8,Ang Lee,Jeremy W. Auman,Jeffrey Dover,Tobey Maguire
1999,Twin Falls Idaho,111,Drama,R,7.3,Michael Polish,Sasha Alexander,William Katt,Jon Gries
1999,Tumbleweeds,102,Comedy,PG-13,6.7,Gavin O'Connor,Kimberly J. Brown,Janet McTeer,Lois Smith
1999,Jesus' Son,107,Drama,R,7,Alison Maclean,Billy Crudup,Samantha Morton,Mark Webber
1999,"Happy, Texas",98,Comedy,PG-13,6.3,Mark Illsley,Ally Walker,Illeana Douglas,Jeremy Northam
1999,Crazy in Alabama,111,Komedy,PG-13,6.3,Antonio Banderas,Meat Loaf,,Noah Emmerich
1999,Limbo,126,Adventure,R,7.1,John Sayles,Mary Elizabeth Mastrantonio,Casey Siemaszko,Vanessa Martinez
1999,Beyond the Mat,108,Biography,R,7.6,Barry W. Blaustein,Terry Funk,Vince McMahon,Mick Foley
l999,A Dog of Flanders,,,PG,6.3,Kevin Brodie,Bruce McGill,Cheryl Ladd,Jack Warden
1999,But I'm a Cheerleader,85,Comedy,R,6.6,Jamie Babbit,Natasha Lyonne,Clea DuVall,Eddie Cibrian
1999,Love Stinks,94,Comedy,R,5.8,Jeff Franklin,Ivana Milicevic,Tyra Banks,Bridgette Wilson-Sampras
1999,Cradle Will Rock,132,Drama,R,6.9,Tim Robbins,Bill Murray,Vanessa Redgrave,Emily Watson
1999,Jawbreaker,87,Comedy,R,5.4,Darren Stein,Julie Benz,Judy Greer,Jeff Conaway
1999,The Limey,89,Crime,R,7.1,Steven Soderbergh,Peter Fonda,Lesley Ann Warren,William Lucking
1999,Idle Hands,92,Comedy,R,6.2,Rodman Flender,Vivica A. Fox,Fred Willard,Elden Henson
1999,Detroit Rock City,95,Comedy,R,6.8,Adam Rifkin,Natasha Lyonne,Lin Shaye,Shannon Tweed
1999,Flawless,112,Comedy,R,6.4,Joel Schumacher,Robert De Niro,Philip Seymour Hoffman,Chris Bauer
1999,Mumford,112,Comedy,R,6.9,Lawrence Kasdan,Zooey Deschanel,Alfre Woodard,Mary McDonnell
1999,Held Up,89,Comedy,PG-13,5.1,Steve Rash,Barry Corbin,Nia Long,Jake Busey
1999,A Walk on the Moon,107,Drama,R,6.6,Tony Goldwyn,Viggo Mortensen,Julie Kavner,Tovah Feldshuh
1999,The Virgin Suicides,90,Drama,R,7.2,Sofia Coppola,Kirsten Dunst,Kathleen Turner,Scott Glenn
1999,Light It Up,99,Drama,R,6,Craig Bolotin,Rosario Dawson,Vanessa Williams,Robert Ri'chard
2999,Foolish,384,Comedy,R,4.3,Dave Meyers,,Clifton Powell,Marla Gibbs
1999,200 Cigarettes,101,Comedy,R,5.9,Risa Bramon Garcia,Janeane Garofalo,Dave Chappelle,Gaby Hoffmann
1999,Outside Providence,96,Comedy,R,6.4,Michael Corrente,Jonathan Brandis,George Wendt,Shawn Hatosy
1999,Pushing Tin,124,Comedy,R,6,Mike Newell,Angelina Jolie Pitt,Kurt Fuller,Jake Weber
1999,Play It to the Bone,124,Comedy,R,5.4,Ron Shelton,Willie Garson,Robert Wagner,Lolita Davidovich
1999,Dudley Do-Right,77,Comedy,PG,3.8,Hugh Wilson,Brendan Fraser,Alex Rocco,Eric Idle
1999,Brokedown Palace,100,Drama,PG-13,6.4,Jonathan Kaplan,John Doe,Tom Amandes,Daniel Lapaine
1999,Bats,91,Horror,PG-13,3.6,Louis Morneau,Leon,Bob Gunton,Ned Bellamy
1999,Universal Soldier: The Return,83,Action,R,4.1,Mic Rodgers,Michael Jai White,Daniel von Bargen,Xander Berkeley
1999,The Astronaut's Wife,109,Drama,R,5.3,Rand Ravich,Johnny Depp,Charlize Theron,Clea DuVall
1999,The Astronaut's Wife,109,Drama,R,5.3,Rand Ravich,Johnny Depp,Charlize Theron,Clea DuVall
1999,Office Space,89,Comedy,R,7.8,Mike Judge,Gary Cole,Stephen Root,Diedrich Bader
1999,Chill Factor,102,Action,R,5.2,Hugh Johnson,David Paymer,Kevin J. O'Connor,Hudson Leick
1999,Boys Don't Cry,118,Biography,R,7.6,Kimberly Peirce,Alicia Goranson,Brendan Sexton III,Jeannetta Arnette
1999,Wing Commander,100,Action,PG-13,4.1,Chris Roberts,Saffron Burrows,David Suchet,Ja¬rgen Prochnow
1999,The Muse,97,Comedy,PG-13,5.6,Albert Brooks,Jeff Bridges,Bradley Whitford,Albert Brooks
1999,The Adventures of Elmo in Grouchland,73,Adventure,G,5.8,Gary Halvorson,Vanessa Williams,Kevin Clash,Caroll Spinney
1999,In Dreams,100,Drama,R,5.5,Neil Jordan,Robert Downey Jr.,Aidan Quinn,Paul Guilfoyle
1999,The Omega Code,100,Action,PG-13,3.5,Robert Marcarelli,George Coe,William Hootkins,Ayla Kell
1999,Angela's Ashes,145,Drama,R,7.3,Alan Parker,Emily Watson,Devon Murray,Pauline McLynn
1999,The Deep End of the Ocean,106,Drama,PG-13,6.3,Ulu Grosbard,Alexa PenaVega,Treat Williams,Jonathan Jackson
1999,In Too Deep,95,Crime,R,6.1,Michael Rymer,LL Cool J,Omar Epps,Nia Long
1999,Snow Falling on Cedars,127,Druma,PG-13,6.8,Scott Hicks,Rick Yune,Reeve Carney,Daniel von Bargen
1999,Election,103,Comedy,R,7.3,Alexander Payne,Matthew Broderick,Chris Klein,Molly Hagan
1999,The Corruptor,110,Action,R,6,James Foley,Byron Mann,Paul Ben-Victor,Kim Chan
1999,Muppets from Space,87,Adventure,G,6.2,Tim Hill,Josh Charles,F. Murray Abraham,David Arquette
1999,Bringing Out the Dead,121,Drama,R,6.8,Martin Scorsese,Nicolas Cage,Marc Anthony,Sonja Sohn
1999,Go,102,Comedy,R,7.3,Doug Liman,Sarah Polley,Jay Mohr,Scott Wolf
1999,The Rage: Carrie 2,104,Horror,R,4.6,Katt Shea,Jason London,Rachel Blanchard,Eddie Kaye Thomas
1999,Drive Me Crazy,91,Comedy,PG-13,5.7,John Schultz,Stephen Collins,Mark Webber,Keri Lynn Pratt
1999,Anywhere But Here,114,Comedy,PG-13,6.1,Wayne Wang,Natalie Portman,Eva Amurri Martino,Shawn Hatosy
1999,Summer of Sam,142,Crime,R,6.6,Spike Lee,Mira Sorvino,Jennifer Esposito,Mike Starr
1999,Doug's 1st Movie,77,Animation,G,5,Maurice Joyce,Frank Welker,Constance Shulman,Alice Playten
1999,Stir of Echoes,99,Horror,R,7,David Koepp,Illeana Douglas,Kathryn Erbe,Lusia Strus
1999,At First Sight,128,Drama,PG-13,5.9,Irwin Winkler,Mira Sorvino,Nathan Lane,Steven Weber
1999,Edtv,122,Comedy,PG-13,6.1,Ron Howard,Matthew McConaughey,Adam Goldberg,Clint Howard
1999,Magnolia,188,Drama,R,8,Paul Thomas Anderson,Patton Oswalt,Neil Flynn,Jim Meskimen
1999,Being John Malkovich,112,Comedy,R,7.8,Spike Jonze,Willie Garson,Orson Bean,Mary Kay Place
1999,The Iron Giant,90,Action,PG,8,Brad Bird,Vin Diesel,Harry Connick Jr.,M. Emmet Walsh
1999,Arlington Road,117,Crime,R,7.2,Mark Pellington,Jeff Bridges,Spencer Treat Clark,Hope Davis
1999,The Wood,106,Comedy,R,6.9,Rick Famuyiwa,Omar Epps,Tamala Jones,Richard T. Jones
1999,Blast from the Past,112,Comedy,PG-13,6.6,Hugh Wilson,Brendan Fraser,Sissy Spacek,Douglas Smith
1999,The Story of Us,95,Comedy,R,5.9,Rob Reiner,Bruce Willis,Tim Matheson,Rita Wilson
1999,Baby Geniuses,97,Comedy,PG,2.5,Bob Clark,Kathleen Turner,Dom DeLuise,Ruby Dee
